6967|2015-06-16 01:21:47|TOF1|Individual Settings|null|solenoid|unknown|3636|2015-06-16 01:25:22|
6968|2015-06-16 02:32:24|TOF1|Individual Settings|null|solenoid|unknown|3362|2015-06-16 02:35:15|
6969|2015-06-16 02:40:04|TOF1|Individual Settings|null|solenoid|unknown|3673|2015-06-16 02:43:36|
6970|2015-06-16 02:46:10|TOF1|Individual Settings|null|solenoid|unknown|3240|2015-06-16 02:49:16|
6971|2015-06-16 02:55:27|TOF1|Individual Settings|null|solenoid|unknown|3196|2015-06-16 02:58:34|
6972|2015-06-16 03:03:35|TOF1|Individual Settings|null|solenoid|unknown|2986|2015-06-16 03:06:31|
6973|2015-06-16 03:17:30|TOF1|Individual Settings|null|solenoid|unknown|2960|2015-06-16 03:20:38|
6974|2015-06-16 03:26:28|TOF1|Individual Settings|null|solenoid|unknown|2883|2015-06-16 03:29:22|
6975|2015-06-16 03:32:07|TOF1|Individual Settings|null|solenoid|unknown|2334|2015-06-16 03:35:34|
6976|2015-06-16 03:42:27|TOF1|Individual Settings|null|solenoid|unknown|5524|2015-06-16 03:49:45|
6977|2015-06-16 04:04:22|TOF1|Individual Settings|null|solenoid|unknown|75290|2015-06-16 06:05:23|
6999|2015-06-16 22:11:31|TOF1|PionReference-NoDS|null|solenoid|unknown|10019|2015-06-16 22:23:03|
7002|2015-06-16 22:41:40|TOF1|PionReference-NoDS|null|solenoid|unknown|1888|2015-06-16 22:46:14|
7003|2015-06-16 22:52:40|TOF1|PionReference-NoDS|null|solenoid|unknown|47730|2015-06-17 00:36:54|
7004|2015-06-17 00:43:22|TOF1|PionReference-NoDS|null|solenoid|unknown|19919|2015-06-17 01:03:06|
7005|2015-06-17 01:08:18|TOF1|PionReference-NoDS|null|solenoid|unknown|5057|2015-06-17 01:21:08|
7006|2015-06-17 01:23:12|TOF1|PionReference-NoDS|null|solenoid|unknown|5357|2015-06-17 01:33:43|
7007|2015-06-17 01:38:11|TOF1|PionReference-NoDS|null|solenoid|unknown|1250|2015-06-17 01:41:17|
7008|2015-06-17 01:43:33|TOF1|PionReference-NoDS|null|solenoid|unknown|5665|2015-06-17 01:57:19|
7010|2015-06-17 02:14:07|TOF1|Individual Settings|null|solenoid|unknown|28307|2015-06-17 05:58:35|
7031|2015-06-18 22:13:44|TOF1|PionReference-NoDS|null|solenoid|unknown|14785|2015-06-18 22:28:24|
7032|2015-06-18 22:32:01|TOF1|PionReference-NoDS|null|solenoid|unknown|796|2015-06-18 22:33:01|
7033|2015-06-18 22:35:31|TOF1|PionReference-NoDS|null|solenoid|unknown|165|2015-06-18 22:36:47|
7034|2015-06-18 22:40:10|TOF1|PionReference-NoDS|null|solenoid|unknown|643|2015-06-18 22:40:49|
7035|2015-06-18 22:42:25|TOF1|PionReference-NoDS|null|solenoid|unknown|2363|2015-06-18 22:44:38|
7036|2015-06-18 22:55:24|TOF1|PionReference-NoDS|null|solenoid|unknown|5544|2015-06-18 23:00:49|
7037|2015-06-18 23:05:35|TOF1|PionReference-NoDS|null|solenoid|unknown|470|2015-06-18 23:06:08|
7038|2015-06-18 23:08:32|TOF1|PionReference-NoDS|null|solenoid|unknown|8836|2015-06-18 23:16:58|
7039|2015-06-18 23:27:29|TOF1|PionReference-NoDS|null|solenoid|unknown|1186|2015-06-18 23:28:45|
7040|2015-06-18 23:31:06|TOF1|PionReference-NoDS|null|solenoid|unknown|8817|2015-06-18 23:39:52|
7041|2015-06-18 23:41:08|TOF1|PionReference-NoDS|null|solenoid|unknown|7244|2015-06-18 23:48:21|
7044|2015-06-19 00:25:27|TOF1|PionReference-NoDS|null|solenoid|unknown|7134|2015-06-19 00:32:52|
7046|2015-06-19 00:36:44|TOF1|PionReference-NoDS|null|solenoid|unknown|19593|2015-06-19 00:55:40|
7049|2015-06-19 01:37:56|TOF1|PionReference-NoDS|null|solenoid|unknown|11022|2015-06-19 01:48:35|
7050|2015-06-19 02:06:21|TOF1|Individual Settings|null|solenoid|unknown|201687|2015-06-19 05:58:55|
7064|2015-06-19 22:55:19|TOF1|PionReference-NoDS|null|solenoid|unknown|243041|2015-06-20 01:40:43|
7065|2015-06-20 01:53:59|TOF1|3-200+M0|null|solenoid|unknown|46447|2015-06-20 06:07:52|
7066|2015-06-20 23:26:28|TOF1|10-240+M0|null|solenoid|unknown|254|2015-06-20 23:32:16|
7068|2015-06-20 23:37:28|TOF1|PionReference-NoDS|null|solenoid|unknown|19064|2015-06-20 23:56:50|
7070|2015-06-21 00:13:37|TOF1|6-200+MatchDown3_NoDSpecial Run|null|solenoid|unknown|211|2015-06-21 00:16:09|
7071|2015-06-21 00:18:31|TOF1|PionReference-NoDS|null|solenoid|unknown|16849|2015-06-21 00:34:30|
7072|2015-06-21 00:51:14|TOF1|PionReference-NoDS|null|solenoid|unknown|213792|2015-06-21 04:25:11|
7073|2015-06-21 04:29:41|TOF1|PionReference-NoDS|null|solenoid|unknown|52899|2015-06-21 05:22:20|
7074|2015-06-21 05:26:42|TOF1|ToF-Calib-NoDS|null|solenoid|unknown|28673|2015-06-21 06:00:25|
7075|2015-06-21 22:18:46|TOF1|ToF-Calib-NoDS|null|solenoid|unknown|352498|2015-06-22 05:55:48|
7076|2015-06-22 22:22:18|TOF1|PionReference-NoDS|null|solenoid|unknown|15650|2015-06-22 22:48:29|
7077|2015-06-22 22:53:32|TOF1|PionReference-NoDS|null|solenoid|unknown|15879|2015-06-22 23:15:09|
7078|2015-06-22 23:20:32|TOF1|PionReference-NoDS|null|solenoid|unknown|15971|2015-06-22 23:42:04|
7079|2015-06-22 23:48:59|TOF1|PionReference-NoDS|null|solenoid|unknown|16490|2015-06-23 00:11:25|
7080|2015-06-23 00:14:39|TOF1|PionReference-NoDS|null|solenoid|unknown|15740|2015-06-23 00:36:54|
7081|2015-06-23 00:40:15|TOF1|PionReference-NoDS|null|solenoid|unknown|15708|2015-06-23 01:01:47|
7082|2015-06-23 01:31:54|TOF1|PionReference-NoDS|null|solenoid|unknown|16104|2015-06-23 01:54:43|
7083|2015-06-23 01:58:18|TOF1|PionReference-NoDS|null|solenoid|unknown|16461|2015-06-23 02:19:56|
7084|2015-06-23 02:22:40|TOF1|PionReference-NoDS|null|solenoid|unknown|16100|2015-06-23 02:44:14|
7085|2015-06-23 03:03:14|TOF1|PionReference-NoDS|null|solenoid|unknown|15868|2015-06-23 03:24:56|
7086|2015-06-23 03:28:29|TOF1|PionReference-NoDS|null|solenoid|unknown|8438|2015-06-23 03:43:39|
7087|2015-06-23 03:53:30|TOF1|PionReference-NoDS|null|solenoid|unknown|16542|2015-06-23 04:14:48|
7088|2015-06-23 04:17:41|TOF1|PionReference-NoDS|null|solenoid|unknown|15849|2015-06-23 04:39:20|
7089|2015-06-23 04:42:12|TOF1|PionReference-NoDS|null|solenoid|unknown|15486|2015-06-23 05:03:45|
7090|2015-06-23 05:07:23|TOF1|PionReference-NoDS|null|solenoid|unknown|15453|2015-06-23 05:29:03|
7091|2015-06-23 05:32:53|TOF1|PionReference-NoDS|null|solenoid|unknown|14966|2015-06-23 05:54:20|
7103|2015-06-23 23:27:59|TOF1|Individual Settings|null|solenoid|unknown|59540|2015-06-24 01:30:10|
7104|2015-06-24 01:57:12|TOF1|Individual Settings|null|solenoid|unknown|53988|2015-06-24 03:43:54|
7105|2015-06-24 03:57:06|TOF1|Individual Settings|null|solenoid|unknown|2035|2015-06-24 03:59:07|
7106|2015-06-24 04:27:12|TOF1|Individual Settings|null|solenoid|unknown|43831|2015-06-24 05:54:51|
7120|2015-06-24 22:11:08|TOF1|PionReference-NoDS|null|solenoid|unknown|19580|2015-06-24 22:35:22|
7122|2015-06-24 22:59:31|TOF1|PionReference-NoDS|null|solenoid|unknown|775|2015-06-24 23:00:07|
7123|2015-06-24 23:01:42|TOF1|PionReference-NoDS|null|solenoid|unknown|1539|2015-06-24 23:03:47|
7127|2015-06-24 23:34:36|TOF1|PionReference-NoDS|null|solenoid|unknown|6294|2015-06-24 23:42:05|
7128|2015-06-24 23:44:10|TOF1|PionReference-NoDS|null|solenoid|unknown|4721|2015-06-24 23:49:31|
7129|2015-06-24 23:54:18|TOF1|PionReference-NoDS|null|solenoid|unknown|659|2015-06-24 23:55:15|
7130|2015-06-24 23:57:41|TOF1|PionReference-NoDS|null|solenoid|unknown|161|2015-06-25 00:01:24|
7131|2015-06-25 00:03:30|TOF1|PionReference-NoDS|null|solenoid|unknown|198|2015-06-25 00:05:08|
7132|2015-06-25 00:15:14|TOF1|PionReference-NoDS|null|solenoid|unknown|2934|2015-06-25 00:18:39|
7133|2015-06-25 00:34:02|TOF1|PionReference-NoDS|null|solenoid|unknown|984|2015-06-25 00:35:10|
7134|2015-06-25 00:43:37|TOF1|PionReference-NoDS|null|solenoid|unknown|2942|2015-06-25 00:46:58|
7135|2015-06-25 00:48:57|TOF1|PionReference-NoDS|null|solenoid|unknown|516|2015-06-25 00:49:19|
7136|2015-06-25 00:53:31|TOF1|PionReference-NoDS|null|solenoid|unknown|19416|2015-06-25 01:15:05|
7137|2015-06-25 01:20:05|TOF1|PionReference-NoDS|null|solenoid|unknown|19438|2015-06-25 01:41:33|
7138|2015-06-25 01:50:27|TOF1|Individual Settings|null|solenoid|unknown|103041|2015-06-25 03:11:18|
7139|2015-06-25 03:21:48|TOF1|Individual Settings|null|solenoid|unknown|37912|2015-06-25 04:42:07|
7140|2015-06-25 05:29:13|TOF1|PionReference-NoDS|null|solenoid|unknown|19814|2015-06-25 05:53:15|
7141|2015-06-25 22:30:50|TOF1|RefRun w/DS|null|solenoid|unknown|29558|2015-06-25 22:39:37|
7142|2015-06-25 23:29:29|TOF1|PionReference-NoDS|null|solenoid|unknown|1124|2015-06-25 23:30:03|
7143|2015-06-25 23:34:00|TOF1|RefRun w/DS|null|solenoid|unknown|30008|2015-06-25 23:42:49|
7145|2015-06-25 23:50:29|TOF1|RefRun w/DS|null|solenoid|unknown|81460|2015-06-26 00:14:30|
7146|2015-06-26 00:18:39|TOF1|RefRun w/DS|null|solenoid|unknown|6263|2015-06-26 00:20:34|
7147|2015-06-26 00:22:41|TOF1|RefRun w/DS|null|solenoid|unknown|90232|2015-06-26 00:49:01|
7148|2015-06-26 00:51:30|TOF1|RefRun w/DS|null|solenoid|unknown|19435|2015-06-26 00:57:06|
7149|2015-06-26 00:59:25|TOF1|RefRun w/DS|null|solenoid|unknown|25679|2015-06-26 01:06:58|
7150|2015-06-26 01:31:49|TOF1|6-200+M0|null|solenoid|unknown|8187|2015-06-26 01:42:57|
7151|2015-06-26 02:03:13|TOF1|6-200+M0|null|solenoid|unknown|74793|2015-06-26 03:39:44|
7152|2015-06-26 03:47:11|TOF1|Individual Settings|null|solenoid|unknown|86907|2015-06-26 05:33:58|
7155|2015-06-26 22:41:26|TOF1|RefRun w/DS|null|solenoid|unknown|38259|2015-06-26 22:52:25|
7156|2015-06-26 23:00:46|TOF1|Individual Settings|null|solenoid|unknown|145691|2015-06-26 23:35:33|
7157|2015-06-26 23:57:53|TOF1|6-200+M0|null|solenoid|unknown|173395|2015-06-27 03:30:34|
7158|2015-06-27 03:37:30|TOF1|Individual Settings|null|solenoid|unknown|85727|2015-06-27 05:29:25|
7159|2015-06-27 05:33:44|TOF1|6-200+M0|null|solenoid|unknown|17212|2015-06-27 05:55:20|
7160|2015-06-27 23:31:13|TOF1|RefRun w/DS|null|solenoid|unknown|107595|2015-06-28 00:04:00|
7165|2015-06-28 01:24:38|TOF1|RefRun w/DS|null|solenoid|unknown|2487|2015-06-28 01:25:26|
7166|2015-06-28 01:35:09|TOF1|RefRun w/DS|null|solenoid|unknown|977|2015-06-28 01:35:34|
7167|2015-06-28 01:42:59|TOF1|RefRun w/DS|null|solenoid|unknown|1230|2015-06-28 01:43:21|
7185|2015-07-05 00:23:12|TOF1|Individual Settings|null|solenoid|unknown|80395|2015-07-05 02:13:18|
7236|2015-07-18 22:49:41|TOF1|RefRun w/o DS|null|solenoid|unknown|37914|2015-07-18 23:28:08|
7237|2015-07-18 23:41:39|TOF1|RefRun w/o DS|null|solenoid|unknown|5834|2015-07-18 23:47:39|
7257|2015-07-19 20:39:59|TOF1|RefRun w/o DS|null|solenoid|unknown|15497|2015-07-19 20:57:45|
7273|2015-07-23 03:14:56|TOF1|6-140+M0|null|solenoid|unknown|56429|2015-07-23 04:57:04|
7274|2015-07-23 05:43:14|TOF1|6-140+M0|null|solenoid|unknown|25172|2015-07-23 06:26:20|
7285|2015-07-23 23:30:24|TOF1|RefRun w/DS|null|solenoid|unknown|32353|2015-07-23 23:38:25|
7286|2015-07-24 00:34:10|TOF1|6-140+M0|null|solenoid|unknown|4233|2015-07-24 00:51:25|
7287|2015-07-24 00:54:08|TOF1|6-140+M0|null|solenoid|unknown|4323|2015-07-24 01:06:10|
7288|2015-07-24 01:19:36|TOF1|6-140+M0|null|solenoid|unknown|91965|2015-07-24 04:01:15|
7290|2015-07-24 06:05:25|TOF1|6-140+M0|null|solenoid|unknown|75542|2015-07-24 08:16:27|
7315|2015-09-09 17:58:20|TOF1|RefRun w/DS|null|solenoid|unknown|3112|2015-09-09 17:59:56|
7317|2015-09-09 18:06:01|TOF1|RefRun w/DS|null|solenoid|unknown|100008|2015-09-09 18:34:56|
7325|2015-09-09 18:59:18|TOF1|RefRun w/DS|null|solenoid|unknown|19533|2015-09-09 19:05:00|
7326|2015-09-09 19:07:44|TOF1|RefRun w/DS|null|solenoid|unknown|11292|2015-09-09 19:10:58|
7327|2015-09-09 19:13:29|TOF1|RefRun w/DS|null|solenoid|unknown|27818|2015-09-09 19:21:41|
7328|2015-09-09 19:26:09|TOF1|RefRun w/DS|null|solenoid|unknown|19968|2015-09-09 19:31:55|
7329|2015-09-09 19:35:28|TOF1|RefRun w/DS|null|solenoid|unknown|44303|2015-09-09 19:47:18|
7330|2015-09-09 19:54:50|TOF1|RefRun w/DS|null|solenoid|unknown|21726|2015-09-09 20:01:11|
7331|2015-09-09 20:03:46|TOF1|RefRun w/DS|null|solenoid|unknown|25108|2015-09-09 20:09:24|
7332|2015-09-09 20:12:06|TOF1|RefRun w/DS|null|solenoid|unknown|162579|2015-09-09 20:45:45|
7333|2015-09-09 20:49:31|TOF1|RefRun w/DS|null|solenoid|unknown|27390|2015-09-09 20:55:14|
7334|2015-09-09 20:57:54|TOF1|RefRun w/DS|null|solenoid|unknown|9966|2015-09-09 20:59:57|
7375|2015-09-23 00:00:45|TOF1|RefRun w/DS|null|solenoid|unknown|958|2015-09-23 00:03:18|
7376|2015-09-23 00:43:02|TOF1|3-140+M0|null|solenoid|unknown|82294|2015-09-23 03:15:32|
7377|2015-09-23 03:23:08|TOF1|3-140+M0|null|solenoid|unknown|54150|2015-09-23 05:18:22|
7380|2015-09-25 19:15:22|TOF1|RefRun w/DS|null|solenoid|unknown|126037|2015-09-25 19:38:21|
7381|2015-09-25 20:11:40|TOF1|RefRun w/DS|null|solenoid|unknown|45121|2015-09-25 20:22:09|
7383|2015-09-26 11:04:56|TOF1|RefRun w/DS|null|solenoid|unknown|73205|2015-09-26 11:17:02|
7384|2015-09-26 11:26:43|TOF1|RefRun w/DS|null|solenoid|unknown|40969|2015-09-26 11:33:24|
7386|2015-09-26 14:08:22|TOF1|Individual Settings|null|solenoid|unknown|173220|2015-09-26 14:55:52|
7387|2015-09-26 15:07:23|TOF1|Individual Settings|null|solenoid|unknown|150725|2015-09-26 15:47:24|
7388|2015-09-26 16:24:57|TOF1|Individual Settings|null|solenoid|unknown|464308|2015-09-26 18:25:09|
7389|2015-09-26 18:39:18|TOF1|Individual Settings|null|solenoid|unknown|43992|2015-09-26 18:56:47|
7390|2015-09-26 19:42:46|TOF1|Individual Settings|null|solenoid|unknown|457081|2015-09-26 21:44:42|
7391|2015-09-26 21:58:07|TOF1|Individual Settings|null|solenoid|unknown|403151|2015-09-26 23:45:38|
7402|2015-09-27 23:01:49|TOF1|Individual Settings|null|solenoid|unknown|10311|2015-09-27 23:03:51|
7403|2015-09-28 09:05:56|TOF1|RefRun w/DS|null|solenoid|unknown|193966|2015-09-28 09:39:51|
7404|2015-09-28 10:39:42|TOF1|RefRun w/DS|null|solenoid|unknown|52170|2015-09-28 10:48:11|
7405|2015-09-28 10:53:39|TOF1|RefRun w/DS|null|solenoid|unknown|158614|2015-09-28 11:17:46|
7406|2015-09-28 11:23:55|TOF1|RefRun w/DS|null|solenoid|unknown|89923|2015-09-28 11:38:04|
7408|2015-09-28 12:43:30|TOF1|RefRun w/DS|null|solenoid|unknown|443|2015-09-28 12:44:27|
7409|2015-09-28 12:48:13|TOF1|RefRun w/DS|null|solenoid|unknown|50591|2015-09-28 12:56:31|
7410|2015-09-28 12:59:50|TOF1|RefRun w/DS|null|solenoid|unknown|50574|2015-09-28 13:15:52|
7411|2015-09-28 13:18:45|TOF1|RefRun w/DS|null|solenoid|unknown|51681|2015-09-28 13:33:52|
7412|2015-09-28 13:36:23|TOF1|RefRun w/DS|null|solenoid|unknown|50207|2015-09-28 13:52:37|
7413|2015-09-28 13:55:55|TOF1|RefRun w/DS|null|solenoid|unknown|51725|2015-09-28 14:23:55|
7414|2015-09-28 15:06:20|TOF1|3-240+M0|null|solenoid|unknown|18478|2015-09-28 15:56:42|
7415|2015-09-28 16:00:54|TOF1|RefRun w/DS|null|solenoid|unknown|36841|2015-09-28 16:07:07|
7416|2015-09-28 16:10:47|TOF1|6-200+M0|null|solenoid|unknown|2358|2015-09-28 16:19:08|
7417|2015-09-28 16:20:33|TOF1|6-200+M0|null|solenoid|unknown|158320|2015-09-28 20:44:04|
7418|2015-09-28 20:55:14|TOF1|Individual Settings|null|solenoid|unknown|352894|2015-09-28 21:51:55|
7420|2015-09-28 22:59:13|TOF1|Individual Settings|null|solenoid|unknown|59491|2015-09-29 02:08:16|
7425|2015-09-29 19:13:10|TOF1|RefRun w/DS|null|solenoid|unknown|12020|2015-09-29 19:15:28|
7426|2015-09-29 19:21:00|TOF1|Individual Settings|null|solenoid|unknown|162907|2015-09-29 21:43:38|
7427|2015-09-29 21:51:04|TOF1|Individual Settings|null|solenoid|unknown|13161|2015-09-29 22:01:41|
7429|2015-09-29 22:12:06|TOF1|Individual Settings|null|solenoid|unknown|17322|2015-09-29 22:27:12|
7430|2015-09-29 22:29:33|TOF1|Individual Settings|null|solenoid|unknown|23919|2015-09-29 22:50:06|
7431|2015-09-29 22:53:13|TOF1|Individual Settings|null|solenoid|unknown|905|2015-09-29 22:53:47|
7432|2015-09-29 22:58:26|TOF1|Individual Settings|null|solenoid|unknown|21178|2015-09-29 23:13:04|
7433|2015-09-29 23:18:16|TOF1|Individual Settings|null|solenoid|unknown|60455|2015-09-30 00:02:06|
7434|2015-09-30 00:27:50|TOF1|Individual Settings|null|solenoid|unknown|58297|2015-09-30 01:07:52|
7435|2015-09-30 01:12:35|TOF1|Individual Settings|null|solenoid|unknown|70706|2015-09-30 02:03:14|
7436|2015-09-30 02:39:28|TOF1|Individual Settings|null|solenoid|unknown|78896|2015-09-30 03:22:33|
7437|2015-09-30 03:26:59|TOF1|Individual Settings|null|solenoid|unknown|137741|2015-09-30 04:10:14|
7438|2015-09-30 04:14:07|TOF1|Individual Settings|null|solenoid|unknown|155665|2015-09-30 04:57:19|
7439|2015-09-30 05:01:03|TOF1|Individual Settings|null|solenoid|unknown|183703|2015-09-30 05:44:47|
7440|2015-09-30 05:49:42|TOF1|Individual Settings|null|solenoid|unknown|145131|2015-09-30 06:32:57|
7441|2015-09-30 06:38:33|TOF1|Individual Settings|null|solenoid|unknown|87066|2015-09-30 07:21:51|
7444|2015-09-30 19:30:47|TOF1|RefRun w/DS|null|solenoid|unknown|32101|2015-09-30 19:41:58|
7445|2015-09-30 20:00:12|TOF1|Individual Settings|null|solenoid|unknown|16931|2015-09-30 20:06:40|
7446|2015-09-30 20:08:43|TOF1|Individual Settings|null|solenoid|unknown|4232|2015-09-30 20:10:26|
7447|2015-09-30 20:12:15|TOF1|Individual Settings|null|solenoid|unknown|220653|2015-09-30 20:47:01|
7453|2015-10-07 08:59:46|TOF1|RefRun w/DS|null|solenoid|unknown|74810|2015-10-07 09:16:14|
7456|2015-10-07 09:30:38|TOF1|Individual Settings|null|solenoid|unknown|2502|2015-10-07 09:31:13|
7457|2015-10-07 09:34:13|TOF1|Individual Settings|null|solenoid|unknown|131815|2015-10-07 09:55:48|
7458|2015-10-07 10:02:09|TOF1|Individual Settings|null|solenoid|unknown|31811|2015-10-07 10:12:19|
7459|2015-10-07 10:35:54|TOF1|Individual Settings|null|solenoid|unknown|25224|2015-10-07 10:41:52|
7460|2015-10-07 11:02:14|TOF1|Individual Settings|null|solenoid|unknown|14155|2015-10-07 11:07:50|
7461|2015-10-07 11:15:06|TOF1|Individual Settings|null|solenoid|unknown|31907|2015-10-07 11:27:33|
7462|2015-10-07 11:28:53|TOF1|Individual Settings|null|solenoid|unknown|6205|2015-10-07 11:31:13|
7464|2015-10-07 11:43:09|TOF1|RefRun w/DS|null|solenoid|unknown|8937|2015-10-07 11:45:08|
7465|2015-10-07 11:52:40|TOF1|RefRun w/DS|null|solenoid|unknown|9298|2015-10-07 11:55:12|
7466|2015-10-07 12:01:37|TOF1|Individual Settings|null|solenoid|unknown|168515|2015-10-07 12:46:35|
7467|2015-10-07 15:09:59|TOF1|3-140+M0|null|solenoid|unknown|12268|2015-10-07 15:31:09|
7468|2015-10-07 15:33:24|TOF1|3-140+M0|null|solenoid|unknown|1406|2015-10-07 15:35:31|
7469|2015-10-07 15:38:57|TOF1|3-200+M0|null|solenoid|unknown|53469|2015-10-07 16:47:31|
7470|2015-10-07 17:00:16|TOF1|3-200+M0|null|solenoid|unknown|515|2015-10-07 17:04:38|
7471|2015-10-07 17:10:55|TOF1|RefRun w/o DS|null|solenoid|unknown|14168|2015-10-07 17:26:00|
7472|2015-10-07 18:28:56|TOF1|6-200+M0|null|solenoid|unknown|4294|2015-10-07 18:35:18|
7473|2015-10-07 18:37:09|TOF1|RefRun w/o DS|null|solenoid|unknown|18974|2015-10-07 19:19:28|
7474|2015-10-07 19:27:45|TOF1|RefRun w/o DS|null|solenoid|unknown|41053|2015-10-07 20:12:01|
7475|2015-10-07 20:22:26|TOF1|RefRun w/o DS|null|solenoid|unknown|41179|2015-10-07 21:07:16|
7485|2015-10-14 18:07:29|TOF1|RefRun w/DS|null|solenoid|unknown|29569|2015-10-14 18:13:16|
7486|2015-10-14 18:15:18|TOF1|RefRun w/DS|null|solenoid|unknown|160581|2015-10-14 18:47:16|
7487|2015-10-14 19:00:59|TOF1|RefRun w/DS|null|solenoid|unknown|12989|2015-10-14 19:04:46|
7488|2015-10-14 19:11:53|TOF1|RefRun w/DS|null|solenoid|unknown|14912|2015-10-14 19:19:18|
7489|2015-10-14 19:23:32|TOF1|RefRun w/DS|null|solenoid|unknown|75330|2015-10-14 19:50:13|
7490|2015-10-14 20:08:37|TOF1|RefRun w/DS|null|solenoid|unknown|24442|2015-10-14 20:25:18|
7491|2015-10-14 20:40:45|TOF1|RefRun w/DS|null|solenoid|unknown|658|2015-10-14 20:41:08|
7508|2015-11-24 11:14:56|TOF1|RefRun w/o DS|null|solenoid|unknown|26970|2015-11-24 11:39:38|
7515|2015-12-03 17:54:35|TOF1|RefRun w/o DS|null|solenoid|unknown|20334|2015-12-03 18:14:56|
7525|2015-12-05 20:58:40|TOF1|Individual Settings|null|solenoid|unknown|13439|2015-12-05 21:20:47|
7526|2015-12-05 21:24:24|TOF1|Individual Settings|null|solenoid|unknown|13383|2015-12-05 21:47:08|
7527|2015-12-05 21:52:14|TOF1|Individual Settings|null|solenoid|unknown|4462|2015-12-05 22:00:40|
7528|2015-12-06 09:00:09|TOF1|RefRun w/o DS|null|solenoid|unknown|8033|2015-12-06 09:08:39|
7529|2015-12-06 09:11:52|TOF1|Individual Settings|null|solenoid|unknown|7520|2015-12-06 09:46:18|
7530|2015-12-06 09:49:02|TOF1|Individual Settings|null|solenoid|unknown|11035|2015-12-06 10:42:18|
7531|2015-12-06 10:44:26|TOF1|Individual Settings|null|solenoid|unknown|17173|2015-12-06 11:54:41|
7532|2015-12-06 11:58:31|TOF1|Individual Settings|null|solenoid|unknown|26547|2015-12-06 12:54:52|
7533|2015-12-06 12:58:43|TOF1|Individual Settings|null|solenoid|unknown|3170|2015-12-06 13:12:01|
7534|2015-12-06 13:13:22|TOF1|Individual Settings|null|solenoid|unknown|28391|2015-12-06 14:59:29|
7535|2015-12-06 15:07:00|TOF1|Individual Settings|null|solenoid|unknown|1033|2015-12-06 15:11:50|
7536|2015-12-06 15:44:41|TOF1|Individual Settings|null|solenoid|unknown|1826|2015-12-06 15:54:00|
7537|2015-12-06 15:58:16|TOF1|Individual Settings|null|solenoid|unknown|48715|2015-12-06 17:04:35|
7538|2015-12-06 17:07:46|TOF1|Individual Settings|null|solenoid|unknown|3045|2015-12-06 17:11:54|
7539|2015-12-07 13:26:59|TOF1|RefRun w/o DS|null|solenoid|unknown|5356|2015-12-07 13:32:15|
7540|2015-12-07 13:35:30|TOF1|Individual Settings|null|solenoid|unknown|943|2015-12-07 13:37:02|
7541|2015-12-07 13:39:21|TOF1|Individual Settings|null|solenoid|unknown|22785|2015-12-07 14:26:23|
