9883|2017-10-07 13:42:42.908554|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2|300183|2017-10-07 15:14:07.553746|
9884|2017-10-07 15:16:28.665615|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|73604|2017-10-07 15:37:41.341233|
9885|2017-10-07 15:41:56.871372|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|405187|2017-10-07 17:36:11.324276|
9886|2017-10-07 17:44:14.859556|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|426249|2017-10-07 19:07:29.455689|
9887|2017-10-07 19:09:52.543403|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|488761|2017-10-07 20:47:12.579071|
9888|2017-10-07 20:53:31.383267|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2|405317|2017-10-07 23:15:59.643795|
9889|2017-10-07 23:18:13.553958|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|420281|2017-10-08 01:34:34.669156|
9890|2017-10-08 01:43:33.730284|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|412317|2017-10-08 03:13:01.304330|
9891|2017-10-08 03:16:47.488544|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|37650|2017-10-08 03:52:42.287307|
9892|2017-10-08 04:11:39.934087|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|416016|2017-10-08 05:29:38.382604|
9893|2017-10-08 05:35:22.610103|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2|400112|2017-10-08 07:39:11.406353|
9894|2017-10-08 07:55:50.794136|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|320075|2017-10-08 09:25:47.496027|
9895|2017-10-08 09:31:18.412688|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|471949|2017-10-08 11:00:02.949657|
9896|2017-10-08 11:03:48.136138|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|443875|2017-10-08 12:34:00.869574|
9897|2017-10-08 12:38:16.754201|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2|310234|2017-10-08 14:09:08.141622|
9898|2017-10-08 14:11:21.450618|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|280508|2017-10-08 15:28:03.863921|
9899|2017-10-08 15:35:49.134407|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|496637|2017-10-08 17:03:11.323244|
9900|2017-10-08 17:06:08.864943|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|400907|2017-10-08 18:19:35.763331|
9901|2017-10-08 18:22:28.477106|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|4919|2017-10-08 18:26:32.947169|
9902|2017-10-08 18:29:28.534480|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2|392682|2017-10-08 19:49:44.466879|
9903|2017-10-08 19:56:38.240467|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2|379202|2017-10-08 22:07:07.895822|
9904|2017-10-08 22:09:42.318838|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|199000|2017-10-08 23:06:30.274261|
9905|2017-10-08 23:10:13.807949|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2|287536|2017-10-09 00:22:05.499288|
9906|2017-10-09 00:27:57.438473|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2|245357|2017-10-09 01:36:27.438709|
9907|2017-10-09 01:47:21.081589|TOF1|3-240+M3-Test1|2017-02-6|solenoid|ABS-LH2|1272|2017-10-09 01:49:41.194761|
9908|2017-10-09 01:52:51.125808|TOF1|3-240+M3-Test1|2017-02-6|solenoid|ABS-LH2|53932|2017-10-09 02:01:27.360861|
9909|2017-10-09 02:05:14.226099|TOF1|3-240+M3-Test1|2017-02-6|solenoid|ABS-LH2|428882|2017-10-09 03:12:26.028547|
9910|2017-10-09 03:23:57.863920|TOF1|3-200+M3-Test2|2017-02-6|solenoid|ABS-LH2|497007|2017-10-09 04:48:16.159304|
9911|2017-10-09 04:58:02.627449|TOF1|3-170+M3-Test1|2017-02-6|solenoid|ABS-LH2|559739|2017-10-09 07:01:16.602472|
9912|2017-10-09 07:19:59.753989|TOF1|3-240+M3-Test1|2017-02-6|solenoid|ABS-LH2|71951|2017-10-09 07:33:26.386111|
9913|2017-10-09 07:36:21.885414|TOF1|3-240+M3-Test1|2017-02-6|solenoid|ABS-LH2|20986|2017-10-09 07:40:49.466921|
9914|2017-10-09 07:43:20.941968|TOF1|3-240+M3-Test1|2017-02-6|solenoid|ABS-LH2|386250|2017-10-09 08:48:02.819844|
9915|2017-10-09 08:57:49.547572|TOF1|3-200+M3-Test2|2017-02-6|solenoid|ABS-LH2|255564|2017-10-09 09:56:52.395011|
10243|2017-11-24 14:59:31.341125|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2-EMPTY|272397|2017-11-24 16:29:31.387221|
10245|2017-11-24 16:56:38.281283|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2-EMPTY|361649|2017-11-24 18:28:37.759563|
10246|2017-11-24 18:32:01.050072|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2-EMPTY|400599|2017-11-24 19:52:33.477958|
10247|2017-11-24 19:56:38.733011|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2-EMPTY|355482|2017-11-24 21:26:23.668872|
10248|2017-11-24 21:28:42.473280|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2-EMPTY|316692|2017-11-24 22:57:30.505175|
10249|2017-11-24 23:00:22.209149|TOF1|6-140+M3-Test2|2017-02-6|solenoid|ABS-LH2-EMPTY|435656|2017-11-25 00:50:40.395485|
10250|2017-11-25 00:59:05.164488|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2-EMPTY|60668|2017-11-25 01:11:28.289850|
10251|2017-11-25 01:14:13.287102|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2-EMPTY|251072|2017-11-25 01:57:28.126816|
10252|2017-11-25 02:00:01.655565|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2-EMPTY|250483|2017-11-25 02:43:16.353552|
10253|2017-11-25 02:47:56.040317|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2-EMPTY|21485|2017-11-25 02:54:04.196953|
10254|2017-11-25 03:03:52.168270|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2-EMPTY|281412|2017-11-25 04:22:42.602856|
10255|2017-11-25 04:24:47.810320|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2-EMPTY|99948|2017-11-25 04:54:39.261378|
10256|2017-11-25 04:57:32.064081|TOF1|3-140+M3-Test3|2017-02-6|solenoid|ABS-LH2-EMPTY|120865|2017-11-25 05:31:47.789203|
10257|2017-11-25 05:40:58.411755|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2-EMPTY|250522|2017-11-25 06:24:21.570296|
10258|2017-11-25 06:26:32.777721|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2-EMPTY|250560|2017-11-25 07:09:30.302978|
10259|2017-11-25 07:11:24.137165|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2-EMPTY|251802|2017-11-25 07:54:40.210194|
10260|2017-11-25 08:08:28.594602|TOF1|10-140+M3-Test4|2017-02-6|solenoid|ABS-LH2-EMPTY|463558|2017-11-25 09:30:18.582579|
10261|2017-11-25 10:04:59.532075|TOF1|3-240+M3-Test1|2017-02-6|solenoid|ABS-LH2-EMPTY|473236|2017-11-25 11:35:29.866647|
10262|2017-11-25 11:40:27.296264|TOF1|3-200+M3-Test2|2017-02-6|solenoid|ABS-LH2-EMPTY|69860|2017-11-25 11:58:34.575991|
10264|2017-11-25 21:39:38.091213|TOF1|3-240+M3-Test1|2017-02-6|solenoid|ABS-LH2-EMPTY|69083|2017-11-25 22:16:25.742734|
10265|2017-11-25 22:18:49.408060|TOF1|3-240+M3-Test1|2017-02-6|solenoid|ABS-LH2-EMPTY|296147|2017-11-25 23:26:38.073476|
10266|2017-11-25 23:30:33.986854|TOF1|3-200+M3-Test2|2017-02-6|solenoid|ABS-LH2-EMPTY|363520|2017-11-26 01:00:21.787003|
10267|2017-11-26 01:03:16.734909|TOF1|3-200+M3-Test2|2017-02-6|solenoid|ABS-LH2-EMPTY|442767|2017-11-26 02:31:35.409000|
10268|2017-11-26 02:38:38.605067|TOF1|3-170+M3-Test1|2017-02-6|solenoid|ABS-LH2-EMPTY|355619|2017-11-26 04:09:20.190828|
10269|2017-11-26 04:11:00.350144|TOF1|3-170+M3-Test1|2017-02-6|solenoid|ABS-LH2-EMPTY|300427|2017-11-26 05:27:38.316126|
